tauStart_ns: 0
tauEnd_ns: 100
tauStart_bin: 0
tauEnd_bin: 607
 
fit_A, fit_gamma, fit_gamma_err, fit_bg
1.367341619343474424e+00, 5.959006392747506764e-02, 1.297449654965057188e-02, 1.931505541043627705e-01
3.406342317744769144e+00, 5.341052899778035989e-01, 1.880056209485843510e+00, 1.208858248947120885e-02
1.754191644028116226e+00, 8.975097311223745322e-02, 5.373766914630301317e-01, 2.240896483383550755e-02
9.572628355315401238e-01, 4.006040296296792258e-01, 6.312548672189985055e+00, 0.000000000000000000e+00
4.203741141203708231e+00, 5.563345184449613318e-02, 4.541382021361958093e-02, 1.905950703851049532e-01
3.606696690654587645e+00, 1.205514425711803783e+00, 1.890250570777366468e+00, 1.289217041722901663e-02
4.800117213381273062e-01, 3.320942846894062855e-02, 6.926619740618267240e-02, 5.648251249114587952e-02
9.997940784016573490e-01, 9.399611791458420962e-01, 8.505968384688165074e-01, 5.602985715873832866e-03
9.067638427423128089e-01, 6.981493162411778197e-02, 2.610185528745677039e-02, 1.039093782683483680e-01
4.172440365821206143e+00, 1.391329962915091256e+00, 2.693528911572760531e+00, 3.632558233822563709e-02
2.616330311884998983e-01, 4.887979404794925986e-02, 3.060144047505716780e-01, 0.000000000000000000e+00
4.734484642375257124e+00, 4.829496345507371807e-02, 2.241431491266436538e-02, 1.261659006231951319e-01
2.927399701733402804e+00, 4.097059482032090472e-01, 1.754980277149179591e+00, 5.767008019921925771e-03
3.000492905677185629e+00, 6.373118035149336058e-02, 1.813083641958282421e-01, 2.156127256667018099e-01
4.599937859404883866e+00, 5.009798696167636622e-01, 9.731204078946045777e-02, 2.757200934985231874e-02
3.281967384358570161e+00, 6.901615866381460851e-02, 1.345251961172503619e-01, 1.389780632131135951e-01
5.289008893818765156e-01, 1.198838031533546733e+00, 1.440321717952746994e+01, 1.938360345770244984e-03
5.797187322360075612e+00, 6.231083645564410300e-01, 3.321714114425034503e-01, 1.394897949636035757e-02
8.963943768281760205e-01, 1.142172200237462215e-01, 1.550264868107381622e-01, 3.156045268807676496e-02
1.358531480999918051e+00, 1.663065304657329602e-01, 2.656583481289525595e-01, 4.644103597850271492e-02
2.365619261011750574e+00, 6.487981505547150973e-02, 4.760124491180833112e-02, 9.989787487591600401e-02
3.586533730874847947e+00, 4.795895253294419902e-01, 4.836412278333257042e+00, 5.324579488740734806e-02
2.689468825704089738e+00, 5.583671362809027039e-02, 1.171435568503716509e-02, 4.637292218055145965e-02
8.294584863571063948e+00, 4.704171274683930926e-01, 7.314853041703566205e-01, 9.571077727317832406e-02
2.791139555400307781e+00, 6.248079253801146898e-02, 8.321548014660541670e-03, 3.446614706932914218e-02
2.258371100984933211e+00, 5.544580261949634270e-01, 1.459091199935107219e-01, 5.758580745151208220e-03
1.792840574980926416e+00, 9.318328843614268053e-02, 1.107889259260335241e-01, 3.624375623480965980e-02
2.730633972992726477e+00, 4.854283114829598400e-01, 1.222297445908064190e-01, 1.008083609080352369e-02
2.805667924648036049e+00, 5.136882152072794194e-02, 1.566764914141347831e-01, 1.195855180513849952e-01
1.317509154772964264e+00, 1.582498691647028222e-01, 7.747553267983758873e-02, 4.302692536050112954e-02
1.556171632130018745e+00, 3.919109395560656933e-02, 6.472892994038988157e-02, 1.339199142537893517e-01
5.532366965801739367e-01, 1.128804439294352202e-01, 6.657352563056008476e-02, 1.055420218963751960e-02
1.484535096818548228e+00, 8.022584171044409018e-01, 1.094479661342366050e+01, 0.000000000000000000e+00
3.799662399453684891e-01, 8.442239613670508847e-02, 1.584801929001490861e-01, 1.049162147913154652e-02
2.346093033582771881e+00, 7.736317911229043109e-02, 1.046689614365123727e-01, 6.620955970833541926e-02
1.096072592127073619e+01, 1.062322562250378327e-01, 1.087573672619688084e-02, 3.477694562821739277e-01
1.626917335247229923e+00, 6.976394648905347162e-02, 1.003412185028169784e-01, 3.618995404747100270e-02
1.667731315601348685e+00, 4.837432168968772150e-01, 4.652351581504212241e+00, 1.335434944642113937e-02
1.867435082633038812e+00, 5.258693095066958867e-02, 1.398404131108516302e-01, 2.542890936100453830e-02
5.821361861472915677e+00, 9.116159243316589444e-01, 4.439995868809313073e+00, 3.559862410324660109e-02
2.037044774611509013e+00, 9.128584237785007660e-02, 1.299181069057989135e-01, 2.660143015510693654e-01
7.114409918773647590e+00, 5.555608032866222318e-02, 6.570454019157655375e-03, 6.122051630993593507e-01
2.395404692411758241e+00, 2.270055340884594985e-01, 1.146857491156294401e-01, 1.630921572914355994e-02
1.054160347141069431e+00, 1.277613294162636415e-01, 7.380443562435906601e-02, 3.939012386713465486e-02
3.708573059272711081e+00, 7.089916394640047304e-02, 8.749191292921239260e-03, 7.969549311527149293e-02
2.700024529175958143e+00, 1.608539860333086380e-01, 1.190917023644762485e-01, 2.513189830732764918e-02
5.239776702550652310e+00, 6.214338339417288526e-02, 2.052301155439395855e-02, 1.299271480409815438e-01
1.442457923139454090e+00, 1.306578898128590849e-01, 3.195174223988950790e-01, 2.661161672395302019e-02
4.271203688169941337e+00, 1.117211926003004896e+00, 1.083368913300118530e+00, 2.328487689367146965e-02
2.033132059552990256e+01, 6.039010544410530756e-02, 3.909495097127207996e-03, 4.432460838070771958e-01
1.928400739406747277e+00, 7.570687028168254784e-01, 7.948674551042237413e-01, 1.211428617630358126e-02
2.884597796104778311e+01, 6.532938083311885802e-02, 1.061137675377394202e-01, 7.648230871243374418e-01
7.052809437648608792e+00, 4.403711696785347213e-02, 5.803648450094274214e-01, 2.166193977220568501e-01
2.370849217330309511e+00, 2.566252021040480447e-01, 1.534425134738012897e+00, 4.394613213051727640e-02
3.011752022016312758e+00, 4.950141369825907661e-02, 2.345037606094901514e-02, 1.067059294851786383e-01
1.149205260762476088e+00, 2.957968966465611138e-01, 8.883121020877090546e-01, 8.116000522855354449e-02
4.480039595293154875e+00, 4.753674603011999455e-02, 1.155915977565275497e-02, 2.242336338161782239e-01
1.756874331251197408e+00, 3.178611117084703119e-01, 3.346046404347905456e-01, 8.412380308317339225e-03
6.132179485957472309e+00, 4.487579283425351118e-02, 4.708405927282042526e-03, 4.131059891628875991e-01
2.501765348602884576e+00, 6.194502279830902403e-01, 4.495818435842340310e-01, 5.912923248447512180e-03
2.947329948841844516e+00, 4.948477664919455343e-02, 1.460703678438449449e-01, 9.781703077972665750e-02
7.437492067549823282e+00, 6.368803604076997416e-02, 1.120756984200464712e-01, 1.988626837835368588e-01
4.586033773499658572e+00, 6.789805947898711613e-01, 3.260288234280598330e-01, 3.265220439464940755e-02
5.318501042285030955e+00, 9.290793753676988842e-02, 4.367558966342566240e-02, 9.738814563150023640e-02
1.475872049364463923e+00, 4.145609073410748135e-01, 1.816743266164227155e-01, 3.012228355253832469e-03
2.784578264164231154e+00, 5.307719010532981757e-02, 6.701646144000564416e-03, 8.871818730029058797e-02
1.101533568748239844e+01, 1.807625702408245383e-01, 4.817704621664520986e-02, 1.579994717246252234e-01
6.837173675370971537e+00, 6.626786842500113905e-02, 2.770138597242301493e-01, 1.305071564278867113e-01
1.061112632018862278e+01, 1.554730957359793386e-01, 3.846179007489594626e-02, 2.892324734109499307e-01
3.679672323814940249e+00, 5.134375527084903551e-02, 5.850450352229982082e-02, 5.301769403453870239e-02
2.362264843669816816e+00, 4.452242283989557570e-01, 7.908537334686561726e-01, 1.217068730370233706e-02
1.101438810553122849e+01, 1.586155206146672159e-01, 8.044596312701163265e-02, 1.232092015754283482e-01
3.750585175692462414e+00, 2.872095525984690867e-01, 1.883747851721581545e+00, 3.353068221488958531e-03
7.786174201373972092e-01, 8.459474464833677265e-02, 3.425183334239161742e-02, 1.692169329423275775e-02
1.098218386064955254e+01, 7.775095309235689756e-02, 6.476281026542363151e-02, 1.995843994872259775e-01
3.246145843414798282e+00, 5.952477931966620311e-02, 2.287822617982841478e-01, 2.470007452319791241e-01
4.158361533107270525e+00, 7.016354413735348405e-01, 2.031322059191598139e+00, 1.458612906026795879e-02
1.091066746554578915e+00, 5.738518837535097616e-02, 1.679318720641536852e-02, 4.448383124349115231e-02
1.380786066576639382e+00, 9.972275059119625751e-02, 9.565244409304624051e-02, 4.621047305150285250e-02
1.822151840234861542e+00, 6.690504803886031249e-02, 5.013336910901196319e-02, 1.199400955114060009e-02
4.551197195601824674e+00, 3.044021161479046889e-01, 1.665788539386020561e-01, 5.351970942790680585e-02
7.527630466060720060e+00, 7.288816193951892786e-02, 8.677094426985531780e-03, 1.602394899297815700e-01
3.581823528615968311e+00, 9.953322360230212329e-01, 2.965931110601943144e-01, 7.960552839646929321e-03
2.359104999491746568e+00, 5.327853917646271920e-02, 1.459318684847065416e-02, 2.781494801814020021e-02
4.004933819932968930e+00, 2.990705311791641008e-01, 4.507025993072442116e-01, 2.343305634713592836e-02
5.021978351014812603e+00, 6.799752726156847726e-02, 6.682941129744737752e-02, 1.166901850680432950e-01
1.213466887483748424e+00, 2.243163388194449492e+00, 9.651356207575499724e+00, 7.536441380981858534e-03
1.526436132004965751e+00, 1.140788403429989079e-01, 7.187605600978097531e-02, 8.323635103068141583e-02
9.830010806047487781e-01, 7.185111863843737234e-01, 2.756059765991998312e+00, 2.199354809352337473e-03
4.917663220803306423e+00, 7.657397094357260015e-02, 8.499380062547175207e-02, 1.167677061522871262e-01
7.676395806896505469e-01, 4.980208105933283669e-01, 7.082475430811159711e+00, 6.012599733245266136e-03
7.281829202152349190e+00, 5.548868427805388887e-02, 1.373899064451680474e-01, 7.905607986044138613e-02
2.971402035197610481e+00, 4.056567163532522891e-01, 8.937455669262881486e-01, 0.000000000000000000e+00
7.610697614614225337e+00, 7.354624157968774056e-02, 4.735381277083188303e-03, 1.591231313852654872e-01
5.332428344620542937e+00, 6.142888938052869924e-02, 6.052425942816035132e-02, 2.477840264523355554e-02
3.914111410136896230e-01, 2.782953659555346682e-01, 5.890416746920068114e+00, 2.338755099534904711e-03
1.991670850199093845e+00, 5.881482072642651299e-02, 1.669223496296525222e-01, 5.983339536040128276e-02
8.377483716239959577e+00, 2.626882407974325817e-01, 9.990294617904714458e-02, 9.293866427772937144e-02
9.255328829906012800e+00, 2.336385259970018002e-01, 8.575138744585129869e-02, 2.001124589209072047e-01
1.354448267011188589e+00, 6.506583436700008605e-02, 7.209336639825952853e-02, 8.555466836199046923e-03
2.533314137174093261e+00, 3.764686231614897127e-01, 6.285367766189916550e-01, 3.412128591244800897e-03
1.496380556532115325e+00, 9.145660644235174830e-02, 6.427155486941694973e-02, 5.125401373108012110e-02
1.500001034714631309e+00, 1.107596529107047312e+00, 1.316641704053629098e+02, 0.000000000000000000e+00
1.711169700116271564e+00, 5.593401773192430149e-02, 5.308812290469407807e-02, 6.223827677730931623e-02
1.985774797393418334e+00, 8.707726819208089220e-01, 2.650527304009222096e+00, 3.727597096557369594e-02
5.607034155352823568e-01, 6.565142233065725252e-02, 4.197914641080190967e-01, 3.886889575106369094e-02
2.635355615061749646e+00, 4.974253976660299864e-02, 2.938759622859837828e-02, 1.029801253530179400e-01
4.033115894933325229e+00, 3.946528102642762326e-01, 2.350025870705702236e+00, 3.126013850099668145e-02
5.006009237816366308e+00, 6.499491090307812913e-02, 2.193581303162548124e-01, 1.709693622461481155e-01
1.005608690040424413e+00, 2.621743174712194424e-01, 6.241645424230009287e-02, 9.647769630859519621e-03
1.384350770017620080e+00, 3.661084575991908202e-02, 9.633491513661491049e-03, 6.377030555412999124e-02
1.487651457194640647e+00, 5.954609705046727264e-01, 9.864211712330487103e+00, 5.012373570215717528e-02
2.950984240401273162e+00, 8.910714826589101190e-01, 2.733662524850823949e+00, 2.105516894381328011e-02
1.533592590074066120e+00, 6.799639724961130394e-02, 5.058857625718674728e-02, 9.484633684146383248e-02
3.349332814047938922e-01, 2.300042784113219274e-01, 7.716278638467158224e+00, 0.000000000000000000e+00
1.206383927647453891e-01, 1.455958337633128652e-01, 1.173786129593869243e-01, 3.512701248720986186e-02
4.410682146124448977e+00, 7.147088034583185534e-01, 2.420059845783933739e+00, 1.159489612364241092e-02
2.279284953221160315e+00, 3.268699484298939750e-02, 8.493571205207268993e-02, 5.748738763710079663e-02
4.758519792007994020e+00, 4.606063649242773672e-01, 5.881859021621133055e-01, 2.376027663958602681e-02
1.003520214555893908e+01, 4.398496798351329840e-02, 2.748658499841701019e-02, 3.086714250760026479e-01
1.112274860113561470e+00, 2.019347787180028331e-01, 2.869248691761900338e-01, 7.053875229916294065e-02
9.264349823258335448e+00, 7.759054909393817145e-02, 5.442342673074720277e-02, 3.535371425713129678e-01
8.265329851410934126e+00, 1.029115116976881072e+00, 6.332348602436961293e-01, 2.029546694109061675e-02
2.110065855409169799e+00, 6.722802472882821734e-02, 3.778669491236287536e-02, 1.010162255676324977e-01
3.053999934085478429e+00, 2.884358516761273972e-01, 6.092441625902096647e-02, 1.696935118998505604e-02
1.427256380918461964e+00, 7.237263257296994157e-02, 3.153484205600389223e-01, 5.365431858245942043e-02
5.707138518574282671e+00, 8.057295822134381558e-01, 1.846140296363141808e-01, 1.491336170263949344e-02
2.108860757462910573e+00, 1.002356700972599352e-01, 3.651526886516646281e-02, 2.320100418743867299e-01
3.481091255599132683e+00, 6.478192654201804235e-01, 3.129664885959537179e-01, 6.589692081955683678e-02
1.654793836894721482e+00, 5.460762780118542936e-02, 1.531017869225449468e-01, 2.514421158522555863e-02
1.620317984862957417e+00, 4.268729186657941321e-01, 3.948303599195083224e-01, 1.874310421931642268e-02
3.810176150877949031e+00, 6.921387543889474803e-02, 2.617495908739819049e-02, 2.088824343677584128e-01
9.137115428242070791e+00, 5.627546210856257392e-02, 1.081905601342546819e-01, 5.876402754796461458e-01
4.938637401033253993e-01, 1.234536463801541167e-01, 1.150895586367871315e-01, 1.841392374190286424e-02
3.435907828515149642e+00, 6.576959588895739395e-02, 2.990322804913783661e-02, 1.706559281584843768e-01
6.453328568377466823e+00, 5.110633987937776568e-02, 7.823040887156362810e-02, 4.380880722548193273e-01
1.501880155804632411e+00, 2.004936423828161396e-01, 1.363432453588429460e+00, 2.017692397600089407e-02
2.502015462736209894e+00, 5.193850007073022579e-02, 3.366064087773121827e-01, 1.122329934373180599e-01
6.818221547440105335e-01, 3.080098829926922188e-01, 1.984390029053229032e-01, 4.095605289549264331e-03
6.729260227566578934e+00, 7.610376885542466385e-02, 1.216618731831485417e-01, 4.088109156286101609e-01
5.193346872181567875e-01, 1.503132453777312194e-01, 8.107766377430258853e-02, 3.676664785100286926e-03
1.175992490822168474e-01, 3.681195507648916121e-01, 1.536272542857550683e+01, 0.000000000000000000e+00
6.006856273867762219e-01, 1.163252461508811203e-01, 7.068769745846038843e-02, 7.528132593337434619e-03
9.737410071921958066e-01, 6.898324572379675723e-02, 1.714637840400218827e-01, 7.348937306241613843e-02
1.581999235402996806e+00, 3.658098614634334167e-01, 2.376163058812956197e-01, 1.838968936044169458e-02
9.459886251284476799e+00, 7.871659326594797335e-02, 4.869775391769620015e-02, 1.733721394903385282e-01
2.228858481480968934e-01, 7.153141795374436118e-02, 6.511373567428460074e-01, 0.000000000000000000e+00
1.542090988258107664e+01, 7.290362666917317436e-02, 9.347671395507464731e-02, 6.134812769280699740e-01
2.023533954155677606e+00, 7.410834964647464163e-02, 5.196955085461031631e-02, 1.830245984362867118e-01
1.841909263519563744e+00, 3.855627164019590492e-01, 1.203430302512989852e-01, 3.794459187623292363e-03
1.186973442009411794e+00, 6.872249462273030685e-02, 2.012037695350723382e-02, 2.690810974391798227e-02
5.771352470859159034e+00, 1.906467880047399421e-01, 4.405438083554921724e-02, 1.370398774125765606e-01
7.584361172556007835e-01, 5.639231427638705108e-02, 1.830687234359595073e-01, 4.022844430034868551e-02
8.707982918222526791e+00, 4.087944819351542747e-01, 1.987383076395230763e-01, 5.220904270054262802e-02
4.355503020423327598e+00, 9.287314673939121856e-02, 2.309246438913210853e-02, 2.770154837528898684e-01
3.620097904135818112e+00, 7.769717912709089847e-01, 3.026097004088650899e-01, 1.082714764246851639e-02
1.050644511302918804e+00, 8.949605133395609202e-02, 3.842900737759553098e-01, 5.185571770740263903e-02
1.995185696353207527e+00, 4.613204799040690474e-02, 2.155234358532858996e-01, 8.862061397484753689e-02
2.231266222806814525e+00, 4.444540568758442167e-01, 6.727474340386044638e+00, 2.543018719123644068e-03
1.643989831902231913e+00, 2.063778084035352844e-01, 6.361226613238821215e-02, 7.949236638645143516e-02
7.252418765120399513e+00, 6.795315277888931693e-02, 8.664136797488517297e-03, 2.590567566693555146e-01
2.892808450125411657e+00, 6.672747573445784175e-01, 1.770436937083237627e-01, 5.908480131704020762e-03
2.386500923569139587e+01, 6.102346840061121519e-02, 2.199380227650428801e-02, 1.028313320068779069e+00
2.222437255747436780e+00, 1.575266356839259141e-01, 6.998343431194189446e-01, 2.220695196090480272e-02
